measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,85,Air pollution,2,Percent,2020,0.0175698674474254,0.0319529091577928,0.0084258411952806
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,85,Air pollution,2,Percent,2020,0.0101645664533656,0.018598580131577,0.0047587529578955
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,85,Air pollution,3,Rate,2020,0.30058542919,0.54619068603,0.1420262816
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,85,Air pollution,3,Rate,2020,0.21674064532999998,0.41527877058999996,0.09950156846
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,85,Air pollution,1,Number,2021,0.733796339226834,1.3460492403346531,0.3600830939431873
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,85,Air pollution,1,Number,2021,0.5556854854224356,1.0537464222315438,0.2504110102347245
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,85,Air pollution,2,Percent,2021,0.0186793553165409,0.0331113024413629,0.0091071438942539
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,85,Air pollution,2,Percent,2021,0.0108425990098099,0.0205735650423304,0.0050197450147599
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,85,Air pollution,3,Rate,2021,0.31885528153,0.5848964985699999,0.15646629746
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,85,Air pollution,3,Rate,2021,0.23556707781000003,0.446705865,0.10615463508999999
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2000,0.6697068723218146,1.1955899174460751,0.3248915847366265
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2000,0.5030697842205497,0.9103953875020656,0.2534709620708483
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2000,0.0241070144122726,0.0408133125202747,0.0126087746766363
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2000,0.0104345464599419,0.0176374323236852,0.0055748773292436
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2000,0.8207603187600001,1.46525711817,0.39817139658
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2000,0.5164780492400001,0.9346600581600001,0.26022669644999996
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2001,0.7039182027681326,1.2199939675079752,0.3591058753020593
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2001,0.5373739133576437,0.9657829230878412,0.2837779306310081
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2001,0.0243935629951866,0.0395745113627513,0.0131937480335728
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2001,0.0105849155536077,0.0177465533335613,0.0056799366701675
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2001,0.8237340862300001,1.42765254838,0.42023028938
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2001,0.51237993481,0.9208630692299999,0.27057904
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2002,0.7398054571162808,1.2715966925648676,0.3911080481705981
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2002,0.5757203042916508,0.9704408432280104,0.3027739758467146
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2002,0.0246569284321398,0.0390156851817168,0.0136051262667681
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2002,0.0107404851110497,0.0181052784867213,0.0056786338811641
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2002,0.8263457313699999,1.42034434704,0.43685872144
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2002,0.50828930021,0.8567783582,0.26731169833
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2003,0.7839103964729551,1.2854955240688546,0.417043475943913
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2003,0.6338878139735264,1.0227802829861667,0.3402834224622388
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2003,0.0249189523786054,0.0394636025185688,0.0138580151196537
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2003,0.0109177853544358,0.0179486581333631,0.0057971932487127
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2003,0.82280084664,1.3492700317700002,0.43773335146
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2003,0.5186150320599999,0.8367872319999999,0.2784027302
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2004,0.878930471537317,1.5070093832229388,0.4647564889481828
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2004,0.6643890471696016,1.0642374549417166,0.3428344369578813
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2004,0.025385232749481,0.0407264688240438,0.0140126973471933
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2004,0.0110608381905097,0.0186327525346229,0.0057616869258028
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2004,0.86331236098,1.4802306562199998,0.45649802202999995
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2004,0.51135924325,0.81910992048,0.26386882654
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2005,0.9774398907105828,1.6893183686427395,0.5004411499797521
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2005,0.7074813234271037,1.1605217951581648,0.3562976518747263
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2005,0.0262809080493189,0.0428219323607002,0.0139770204399592
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2005,0.0113278310842231,0.0188412109005866,0.0057719736974947
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2005,0.92337168512,1.5958717907600002,0.47275867534000005
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2005,0.53058556791,0.87034964086,0.26721043469
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2006,1.0344283497160789,1.7421592537701698,0.5281907247302334
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2006,0.7306767634734973,1.209527546786525,0.3737768485930663
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2006,0.0270113667385805,0.0429516517983995,0.014738794774663
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2006,0.0118047148903128,0.0191182211072405,0.0061142085294702
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2006,0.9669069139900001,1.6284412818100003,0.49371352186
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2006,0.54859904094,0.9081247486299999,0.28063520139
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2007,1.0971798158180306,1.830315372527596,0.5759225528251937
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2007,0.7551727600005583,1.268075546645917,0.3875149852400342
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2007,0.0281856740866298,0.0444021736072549,0.0153421725048471
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2007,0.0123942699462025,0.0201602160975847,0.0067653596336708
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2007,1.0169821663499998,1.69652965341,0.53382586608
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2007,0.56893656911,0.9553503371600001,0.29194835653
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2008,1.181933365294839,1.936090503474817,0.6392391017413341
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2008,0.7886286499019604,1.3242906647299713,0.4080536752958976
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2008,0.0298231852639067,0.0471980707473957,0.0169471292873198
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2008,0.013114770510034,0.0214810965291466,0.0072982569998615
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2008,1.0834572703099998,1.77477969027,0.5859791022
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2008,0.59115826796,0.99269203032,0.30587818989
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2009,1.2511037102033018,2.077803715226147,0.6873077395432345
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2009,0.8198900990060319,1.4034271698650724,0.4391035613330683
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2009,0.0312082806076412,0.0492313943158195,0.0178401362883598
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2009,0.0138170263037055,0.0226872818938337,0.0078641920105235
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2009,1.13595682273,1.8865704636299998,0.6240505161000001
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2009,0.6097281408999999,1.04368748959,0.32654839769
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2010,1.283377952304093,2.1249719650694843,0.7063011556285455
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2010,0.8346101628895931,1.4206439395028965,0.4493946226642432
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2010,0.031787860211592,0.0512095941363339,0.0178179177632094
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2010,0.0142299322597189,0.023501648211909,0.0079128710437195
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2010,1.15065052327,1.90520656768,0.63325522528
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2010,0.61528666258,1.04731922413,0.3313002044
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2011,1.3482200740457295,2.21252599904559,0.7331147797668796
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2011,0.8737354679506271,1.4900835238487058,0.4962769459502849
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2011,0.0319618081803498,0.0508056353163335,0.0180004812279129
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2011,0.0144720548628439,0.0240809755926498,0.0082663496158601
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2011,1.18078275471,1.93774932914,0.64206823933
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2011,0.63484110356,1.08266895802,0.36058625933
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2012,1.3821333015240909,2.236213640650844,0.7420846510412704
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2012,0.9001939490829868,1.5627513264528243,0.4861067259115246
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2012,0.031724843020161,0.0505599068066651,0.0173154777418591
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2012,0.0144191445684045,0.0245178346167244,0.0081485105931414
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2012,1.1716625369,1.89568382758,0.6290802659
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2012,0.63861599817,1.10864775225,0.34485405318
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2013,1.4327212528274775,2.314177248328741,0.7302439945279731
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2013,0.9330245615430116,1.643111342933042,0.4915602444604033
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2013,0.031310718477405,0.0504785704685541,0.0162762123347564
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2013,0.0143179624273657,0.0250277743233358,0.0078551968083958
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2013,1.1601964334000001,1.8739864327900002,0.59134076241
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2013,0.63732899981,1.1223739995,0.33577422488
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2014,1.4964293294445032,2.491472493049494,0.7271431998447733
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2014,0.9767704497929444,1.7559100291500405,0.4888589122009414
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2014,0.0306275856929771,0.0495187182329449,0.0156697863722247
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2014,0.0142809971579474,0.0253074314870234,0.0074747907418485
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2014,1.12953995784,1.88062187727,0.54886474298
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2014,0.6289963400299999,1.13072726759,0.31480320338
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2015,1.5343344916998762,2.597987476028077,0.7212014741685799
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2015,1.0037970958454834,1.8944286614615733,0.4802444183805291
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2015,0.0301901359574802,0.0496266512554261,0.0153243840261066
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2015,0.0141741452788074,0.0258060518139115,0.0071242583585113
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2015,1.08726519795,1.84099450458,0.51106018135
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2015,0.61224870169,1.15547404274,0.29291678853
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2016,1.518584579229887,2.5125373384615584,0.7413376867800632
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2016,1.0085759783167685,1.88713449578044,0.4790318103660711
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2016,0.029808496880394,0.0480534230515932,0.0161487388339038
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2016,0.0140562875498253,0.025561833466999,0.0071939078715507
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2016,1.03840756763,1.7180720928500002,0.50692643311
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2016,0.59453972431,1.11243619417,0.28238174078
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2017,1.4954599307506713,2.562012793545056,0.7803049547702892
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2017,0.9998255211856324,1.8003472280630013,0.4883265155802245
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2017,0.0294143217454828,0.0479249412110728,0.0161225964072475
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2017,0.0140824314011026,0.0262476012267747,0.0070364659917225
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2017,0.9884569075999999,1.6934183197100001,0.5157596046
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2017,0.57125323255,1.02863364852,0.27900678134
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2018,1.4999209788723495,2.579751986343994,0.7701109855654551
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2018,1.010733526185436,1.8556090153585276,0.4841055314992851
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2018,0.029188006588158,0.0462712568308006,0.0157377347589224
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2018,0.0141826140049162,0.0263012921666564,0.0072089717276443
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2018,0.9527689918300001,1.6386914602899998,0.48918434881000006
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2018,0.55961666405,1.02740207982,0.26803654531
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2019,1.5290609276853784,2.644372076665101,0.7657866927900221
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2019,1.0318501696448423,1.9724671186108744,0.4764367643791706
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2019,0.0290015982422024,0.0481703322017185,0.0148185072480086
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2019,0.0141924508208166,0.0278286605937994,0.0067962788294874
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2019,0.94201843521,1.62913537366,0.47178315068000004
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2019,0.5597238032399999,1.06995843958,0.2584415893
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2020,1.47717420462306,2.686221868009409,0.7092610402400219
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2020,0.9919878935820944,1.8625305555305616,0.4379072963932889
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2020,0.0269724380074498,0.0475846096738434,0.0132851598065777
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2020,0.0131330716724588,0.0241647905576279,0.0061189489060678
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2020,0.8718518785,1.5854511772300002,0.41861722764
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2020,0.52141371781,0.9789927757999999,0.23017505853
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2021,1.6510791236645197,3.0088652923016275,0.8169260770418721
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,1,Number,2021,1.1108404568767885,2.103242692191098,0.4949544823823155
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2021,0.0286359263363047,0.0487303026559656,0.0149850800071139
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,2,Percent,2021,0.0140064009206609,0.0264280198791291,0.0067456524161533
1,Deaths,146,Lebanon,1,Male,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2021,0.92356100851,1.68306329115,0.45696239555
1,Deaths,146,Lebanon,2,Female,13,40-44 years,410,Neoplasms,85,Air pollution,3,Rate,2021,0.5604506109499999,1.06114576987,0.24971861650000002
1,Deaths,146,Lebanon,1,Male,14,45-49 years,410,Neoplasms,85,Air pollution,1,Number,2000,1.6935163853542576,2.827819173179801,0.8541642944150704
1,Deaths,146,Lebanon,2,Female,14,45-49 years,410,Neoplasms,85,Air pollution,1,Number,2000,1.1477145062908136,2.058905980719511,0.5956201938420682
1,Deaths,146,Lebanon,1,Male,14,45-49 years,410,Neoplasms,85,Air pollution,2,Percent,2000,0.032741006853802,0.0522792003944325,0.0177057494455737
1,Deaths,146,Lebanon,2,Female,14,45-49 years,410,Neoplasms,85,Air pollution,2,Percent,2000,0.0131733893212968,0.0221763403110942,0.0071630303495443
1,Deaths,146,Lebanon,1,Male,14,45-49 years,410,Neoplasms,85,Air pollution,3,Rate,2000,2.00199606897,3.34291591001,1.00975318247
1,Deaths,146,Lebanon,2,Female,14,45-49 years,410,Neoplasms,85,Air pollution,3,Rate,2000,1.15132157559,2.06537676811,0.59749212567
1,Deaths,146,Lebanon,1,Male,14,45-49 years,410,Neoplasms,85,Air pollution,1,Number,2001,1.7443778387769726,2.903652991465533,0.8935155467744698
1,Deaths,146,Lebanon,2,Female,14,45-49 years,410,Neoplasms,85,Air pollution,1,Number,2001,1.1671957832914988,1.977421880188441,0.6215543054709016
1,Deaths,146,Lebanon,1,Male,14,45-49 years,410,Neoplasms,85,Air pollution,2,Percent,2001,0.0334776128105612,0.0526085380955382,0.0179762888919295
1,Deaths,146,Lebanon,2,Female,14,45-49 years,410,Neoplasms,85,Air pollution,2,Percent,2001,0.0133940713943789,0.0220409292808933,0.0075813037222661
1,Deaths,146,Lebanon,1,Male,14,45-49 years,410,Neoplasms,85,Air pollution,3,Rate,2001,2.08371825587,3.46851158765,1.06733450479
1,Deaths,146,Lebanon,2,Female,14,45-49 years,410,Neoplasms,85,Air pollution,3,Rate,2001,1.17841455512,1.9964283272699999,0.62752851822
1,Deaths,146,Lebanon,1,Male,14,45-49 years,410,Neoplasms,85,Air pollution,1,Number,2002,1.816556262829241,3.0435426204452,0.9274042286616369
1,Deaths,146,Lebanon,2,Female,14,45-49 years,410,Neoplasms,85,Air pollution,1,Number,2002,1.167240097211316,1.9709984908211808,0.630496579690577
1,Deaths,146,Lebanon,1,Male,14,45-49 years,410,Neoplasms,85,Air pollution,2,Percent,2002,0.0341327948515085,0.0533984935478534,0.0187016781861611
1,Deaths,146,Lebanon,2,Female,14,45-49 years,410,Neoplasms,85,Air pollution,2,Percent,2002,0.0135828519237722,0.0215208384284108,0.0078496546092425
1,Deaths,146,Lebanon,1,Male,14,45-49 years,410,Neoplasms,85,Air pollution,3,Rate,2002,2.1696300960599997,3.6350988973400002,1.10765857733
1,Deaths,146,Lebanon,2,Female,14,45-49 years,410,Neoplasms,85,Air pollution,3,Rate,2002,1.1944706355999999,2.01697990476,0.64520543125
1,Deaths,146,Lebanon,1,Male,14,45-49 years,410,Neoplasms,85,Air pollution,1,Number,2003,1.8315325388037016,3.0924737668131685,0.9532687075495636
1,Deaths,146,Lebanon,2,Female,14,45-49 years,410,Neoplasms,85,Air pollution,1,Number,2003,1.16658689956715,1.921842333329861,0.6347331227401226
1,Deaths,146,Lebanon,1,Male,14,45-49 years,410,Neoplasms,85,Air pollution,2,Percent,2003,0.0346806323151376,0.0544235426420055,0.0192755742632563
1,Deaths,146,Lebanon,2,Female,14,45-49 years,410,Neoplasms,85,Air pollution,2,Percent,2003,0.013802441460128,0.0218466955075338,0.0079755335938951
1,Deaths,146,Lebanon,1,Male,14,45-49 years,410,Neoplasms,85,Air pollution,3,Rate,2003,2.19923470151,3.71332503104,1.1446488539500002
1,Deaths,146,Lebanon,2,Female,14,45-49 years,410,Neoplasms,85,Air pollution,3,Rate,2003,1.2242586042899999,2.01685104945,0.66611196065
1,Deaths,146,Lebanon,1,Male,14,45-49 years,410,Neoplasms,85,Air pollution,1,Number,2004,1.9405654333915203,3.280500172089148,0.9861767669427196
1,Deaths,146,Lebanon,2,Female,14,45-49 years,410,Neoplasms,85,Air pollution,1,Number,2004,1.123864985119345,1.8822209176772853,0.5903563945002479
1,Deaths,146,Lebanon,1,Male,14,45-49 years,410,Neoplasms,85,Air pollution,2,Percent,2004,0.0354221611242773,0.0560544772939573,0.0199255147337904
1,Deaths,146,Lebanon,2,Female,14,45-49 years,410,Neoplasms,85,Air pollution,2,Percent,2004,0.0139069757829894,0.0228446088872127,0.0078284964549873
1,Deaths,146,Lebanon,1,Male,14,45-49 years,410,Neoplasms,85,Air pollution,3,Rate,2004,2.32784535548,3.9351917527999998,1.18298871407
1,Deaths,146,Lebanon,2,Female,14,45-49 years,410,Neoplasms,85,Air pollution,3,Rate,2004,1.1861810584799999,1.9865863159500001,0.62309047989
1,Deaths,146,Lebanon,1,Male,14,45-49 years,410,Neoplasms,85,Air pollution,1,Number,2005,2.152674579863868,3.757080469387644,1.128847273186763
1,Deaths,146,Lebanon,2,Female,14,45-49 years,410,Neoplasms,85,Air pollution,1,Number,2005,1.197922612051696,2.052934668451238,0.6186295736511673
1,Deaths,146,Lebanon,1,Male,14,45-49 years,410,Neoplasms,85,Air pollution,2,Percent,2005,0.0367796299772532,0.0601428916355219,0.0202723212041344
1,Deaths,146,Lebanon,2,Female,14,45-49 years,410,Neoplasms,85,Air pollution,2,Percent,2005,0.0141861413155255,0.0237276099704073,0.0077453600470666
